0 	 19.945669 	 0.000000 
1 	 16.587059 	 3.358610 
2 	 15.932828 	 2.046486 
3 	 15.666772 	 1.471339 
4 	 15.216216 	 1.225522 
5 	 15.041269 	 1.015813 
6 	 15.139914 	 0.864167 
7 	 15.147371 	 0.748428 
8 	 15.382548 	 0.700697 
9 	 15.423880 	 0.628084 
10 	 15.143202 	 0.633675 
11 	 15.129163 	 0.578634 
12 	 15.473647 	 0.634015 
13 	 15.540662 	 0.590797 
14 	 15.591197 	 0.552319 
15 	 15.495666 	 0.525405 
16 	 15.588150 	 0.502123 
17 	 15.712434 	 0.489448 
18 	 15.661039 	 0.465816 
19 	 15.469832 	 0.481504 
20 	 15.396733 	 0.463798 
21 	 15.328794 	 0.447403 
22 	 15.210890 	 0.443469 
23 	 15.234569 	 0.425249 
24 	 15.163034 	 0.414110 
25 	 15.072973 	 0.407930 
26 	 14.994389 	 0.400319 
27 	 14.917956 	 0.393257 
28 	 14.906775 	 0.379618 
29 	 14.895380 	 0.366923 
30 	 14.847839 	 0.358060 
31 	 14.905343 	 0.351427 
32 	 15.109091 	 0.396899 
33 	 15.056916 	 0.388567 
34 	 15.043073 	 0.377556 
35 	 15.024725 	 0.367377 
36 	 15.010501 	 0.357593 
37 	 15.112320 	 0.362643 
38 	 15.135183 	 0.353961 
39 	 15.182099 	 0.348174 
40 	 15.172174 	 0.339720 
41 	 15.116959 	 0.336100 
42 	 15.127385 	 0.328356 
43 	 15.198360 	 0.328564 
44 	 15.239960 	 0.323862 
45 	 15.244251 	 0.316773 
46 	 15.318329 	 0.318689 
47 	 15.250830 	 0.319197 
48 	 15.226147 	 0.313588 
49 	 15.195214 	 0.308805 
50 	 15.194271 	 0.302691 
51 	 15.189752 	 0.296848 
52 	 15.180925 	 0.291327 
53 	 15.133262 	 0.289827 
54 	 15.086551 	 0.288318 
55 	 15.101068 	 0.283494 
56 	 15.096794 	 0.278509 
57 	 15.105096 	 0.273791 
58 	 15.040012 	 0.276869 
59 	 15.088643 	 0.276525 
60 	 15.094845 	 0.272025 
61 	 15.104755 	 0.267785 
62 	 15.132874 	 0.264996 
63 	 15.117268 	 0.261289 
64 	 15.124149 	 0.257330 
65 	 15.071544 	 0.258804 
66 	 15.058850 	 0.255228 
67 	 15.062107 	 0.251467 
68 	 15.057807 	 0.247833 
69 	 15.071690 	 0.244662 
70 	 15.098399 	 0.242665 
71 	 15.069925 	 0.240959 
72 	 15.069755 	 0.237636 
73 	 15.013513 	 0.241055 
74 	 14.979913 	 0.240181 
75 	 14.994028 	 0.237420 
76 	 14.982898 	 0.234581 
77 	 14.949657 	 0.233928 
78 	 14.936845 	 0.231303 
79 	 14.944441 	 0.228519 
80 	 14.939502 	 0.225734 
81 	 14.889895 	 0.228416 
82 	 14.873046 	 0.226276 
83 	 14.871995 	 0.223568 
84 	 14.889187 	 0.221590 
85 	 14.922293 	 0.221487 
86 	 14.935913 	 0.219349 
87 	 14.964286 	 0.218691 
88 	 14.969654 	 0.216286 
89 	 14.976635 	 0.213983 
90 	 14.963357 	 0.212035 
91 	 14.986382 	 0.210978 
92 	 14.964367 	 0.209855 
93 	 14.979630 	 0.208171 
94 	 14.963803 	 0.206575 
95 	 14.986254 	 0.205641 
96 	 14.964062 	 0.204716 
97 	 14.951686 	 0.202994 
98 	 14.960198 	 0.201114 
99 	 14.948377 	 0.199443 
