0 	 4.506416 	 0.000000 
1 	 5.178432 	 0.672015 
2 	 4.737967 	 0.586979 
3 	 4.988136 	 0.484620 
4 	 5.073652 	 0.385003 
5 	 5.064499 	 0.314487 
6 	 5.236456 	 0.316565 
7 	 5.039032 	 0.337841 
8 	 5.171220 	 0.325955 
9 	 5.186567 	 0.291947 
10 	 5.187558 	 0.264078 
11 	 5.306588 	 0.268854 
12 	 5.308612 	 0.247318 
13 	 5.248689 	 0.236683 
14 	 5.172921 	 0.233003 
15 	 5.095089 	 0.231434 
16 	 5.168497 	 0.229454 
17 	 5.144684 	 0.217638 
18 	 5.312774 	 0.265771 
19 	 5.279437 	 0.254327 
20 	 5.289395 	 0.242118 
21 	 5.322221 	 0.233173 
22 	 5.293038 	 0.224708 
23 	 5.319913 	 0.216813 
24 	 5.304332 	 0.208543 
25 	 5.282661 	 0.201530 
26 	 5.292301 	 0.194162 
27 	 5.281903 	 0.187388 
28 	 5.303624 	 0.182111 
29 	 5.266956 	 0.179716 
30 	 5.296341 	 0.176289 
31 	 5.244664 	 0.178342 
32 	 5.242528 	 0.172866 
33 	 5.235697 	 0.167844 
34 	 5.231488 	 0.163032 
35 	 5.267512 	 0.162483 
36 	 5.269089 	 0.158038 
37 	 5.256439 	 0.154342 
38 	 5.280009 	 0.152169 
39 	 5.258863 	 0.149816 
40 	 5.273641 	 0.146862 
41 	 5.273843 	 0.143323 
42 	 5.267309 	 0.140102 
43 	 5.246622 	 0.138436 
44 	 5.239590 	 0.135507 
45 	 5.253734 	 0.133281 
46 	 5.262736 	 0.130725 
47 	 5.256389 	 0.128130 
48 	 5.305067 	 0.134598 
49 	 5.259340 	 0.139581 
50 	 5.279657 	 0.138317 
51 	 5.275369 	 0.135699 
52 	 5.276433 	 0.133118 
53 	 5.285226 	 0.130925 
54 	 5.314388 	 0.131790 
55 	 5.335002 	 0.131047 
56 	 5.342649 	 0.128954 
57 	 5.340316 	 0.126732 
58 	 5.348846 	 0.124858 
59 	 5.362868 	 0.123557 
60 	 5.347326 	 0.122505 
61 	 5.336188 	 0.121026 
62 	 5.364185 	 0.122336 
63 	 5.372461 	 0.120694 
64 	 5.403337 	 0.122768 
65 	 5.377270 	 0.123672 
66 	 5.387505 	 0.122241 
67 	 5.386265 	 0.120437 
68 	 5.365509 	 0.120480 
69 	 5.356534 	 0.119085 
70 	 5.350828 	 0.117534 
71 	 5.352295 	 0.115900 
72 	 5.347903 	 0.114385 
73 	 5.339918 	 0.113111 
74 	 5.335627 	 0.111675 
75 	 5.338012 	 0.110222 
76 	 5.326026 	 0.109439 
77 	 5.321699 	 0.108114 
78 	 5.319464 	 0.106760 
79 	 5.323075 	 0.105479 
80 	 5.299082 	 0.106896 
81 	 5.290657 	 0.105920 
82 	 5.283023 	 0.104914 
83 	 5.289875 	 0.103884 
84 	 5.274913 	 0.103739 
85 	 5.268328 	 0.102737 
86 	 5.291508 	 0.104161 
87 	 5.293020 	 0.102982 
88 	 5.292112 	 0.101822 
89 	 5.280859 	 0.101311 
90 	 5.279872 	 0.100197 
91 	 5.275506 	 0.099198 
92 	 5.287183 	 0.098818 
93 	 5.308509 	 0.100060 
94 	 5.312843 	 0.099096 
95 	 5.315574 	 0.098096 
96 	 5.306929 	 0.097464 
97 	 5.311540 	 0.096574 
98 	 5.311225 	 0.095594 
99 	 5.309112 	 0.094657 
