100	86.0592	83.3925	92.3419	151.286
200	83.9922	67.581	76.0416	131.925
300	80.0948	64.6649	63.387	120.891
400	64.1634	55.3421	58.4069	102.913
500	45.1357	43.8489	55.8986	84.1701
600	33.227	26.2692	49.5665	65.1992
700	19.7938	17.1407	37.2628	45.5425
800	15.6907	0.0775755	21.282	26.4411
900	5.50475	0.970884	2.23732	6.02084
1000	-1.20915	-0.0151351	0.489805	1.30467
1100	-0.15694	-0.221891	-2.39103	2.40643
1200	-0.0212776	-0.0428684	0.556277	0.558332
1300	1.19034	-0.170694	-0.0187471	1.20267
1400	-0.525095	-0.266069	-0.878731	1.05768
1500	3.52986	2.63816	-1.05088	4.53036
1600	-0.344612	0.69592	-1.00717	1.27179
1700	-2.25776	2.74965	-1.44126	3.83866
1800	1.39863	1.21147	0.246322	1.86668
1900	-0.365852	0.0847079	-0.268675	0.461746
2000	1.43714	0.0901019	-1.86485	2.35609
2100	-0.692248	0.192129	0.639191	0.961606
2200	1.4202	1.0332	-1.21185	2.13379
2300	-0.680115	-2.37078	-2.62729	3.60358
2400	0.31353	0.387547	0.262906	0.563571
2500	-1.24834	0.637542	-0.70176	1.56757
2600	-0.00843548	-2.85377	0.802626	2.96451
2700	0.432896	-1.21206	-2.19609	2.54545
2800	0.587601	0.211853	0.00716964	0.624667
2900	0.246976	0.804541	0.080555	0.845442
3000	-0.479015	-0.287961	0.207538	0.596196
3100	0.620034	0.523705	-0.131668	0.82222
3200	-0.73527	-0.737578	1.00454	1.44698
3300	1.29706	0.489745	0.409337	1.4456
3400	-0.499871	1.25507	0.459085	1.42683
3500	0.627082	-0.467735	-0.25033	0.821384
3600	-3.6391	-0.405385	1.86873	4.1109
3700	0.415884	0.181717	-0.102113	0.465197
3800	0.503225	-1.37531	-0.885654	1.71146
3900	-0.988585	-0.232536	-0.823945	1.30777
4000	1.27497	0.645841	0.185008	1.44114
4100	1.23968	-1.18681	0.817597	1.901
4200	0.661748	-0.093792	-0.380522	0.769093
4300	0.232747	0.166865	-0.204628	0.351977
4400	-0.159793	0.336489	-0.224651	0.435002
4500	0.0605787	0.142506	-0.328909	0.363537
4600	-0.282833	-0.0114351	-0.729741	0.782718
4700	0.615337	0.103724	0.362755	0.721796
4800	-1.01572	-2.22334	-0.423674	2.48082
4900	1.08432	0.557202	1.71748	2.10617
5000	-0.355761	0.90891	-1.16686	1.52127
5100	-0.292605	-0.331523	-0.16652	0.472497
5200	0.0585982	-0.16394	-0.188798	0.256817
5300	1.80095	1.37871	-0.568517	2.33826
5400	2.47207	1.31705	-1.23011	3.05923
5500	0.760735	0.78227	-0.389359	1.15856
5600	0.506805	-0.0156504	0.454045	0.680627
5700	1.2665	0.37877	-0.256376	1.34656
5800	1.06742	1.08293	0.517109	1.60609
5900	-1.5381	-0.339028	-1.17771	1.96664
6000	0.316205	0.0890833	-0.837634	0.899751
6100	-1.70888	-1.61593	0.742846	2.46644
6200	-0.707313	-0.195137	0.345889	0.811178
6300	-0.164903	0.702462	0.246924	0.762639
6400	1.85834	0.515979	-1.38617	2.37511
6500	-1.29297	-0.659906	0.316392	1.48572
6600	0.478221	-1.16933	1.59918	2.03799
6700	1.0779	0.266116	-0.30927	1.15253
6800	0.210704	0.778815	0.0632663	0.809291
6900	-0.496645	0.317756	0.314177	0.668081
7000	1.09144	-0.47332	1.60601	1.99864
7100	0.590272	-1.53775	-2.13933	2.69997
7200	-0.0880321	2.07525	-1.61586	2.63162
7300	-0.353287	-0.736689	0.494896	0.95522
7400	-0.788865	-0.739526	-0.0559298	1.08274
7500	0.87666	-0.594733	1.52415	1.85614
7600	-0.00971216	-0.519913	-1.27211	1.37428
7700	0.550488	0.397064	0.842122	1.0816
7800	1.22133	0.995646	-0.060121	1.57689
7900	-0.316017	-1.15348	0.235306	1.21891
8000	-0.582852	-1.51692	0.116939	1.62924
8100	2.09846	0.145208	-0.278618	2.12185
8200	-0.0788523	0.166221	-0.130184	0.225377
8300	2.33519	0.0183366	1.43584	2.74137
8400	-0.526549	-0.227843	-0.387466	0.692312
8500	0.407795	0.431592	1.75232	1.85018
8600	0.309917	-0.624517	-0.029224	0.6978
8700	-0.00111967	0.00883694	-0.000117323	0.00890837
8800	-0.641917	-0.774176	0.541619	1.14226
8900	-0.472501	-0.00170354	1.00818	1.11341
9000	0.00523941	-1.93201	0.699212	2.05465
9100	-1.44478	-0.10907	-1.26037	1.92037
9200	0.406136	0.0598781	-0.467609	0.622246
9300	3.09815	-0.807957	2.61182	4.13194
9400	-0.210925	-1.28814	0.15067	1.31396
9500	0.435602	-0.370564	-1.13582	1.27168
9600	0.211698	2.3847	-2.10259	3.1863
9700	-2.03257	-0.484107	-0.0110406	2.08946
9800	0.547481	-0.286169	-0.182203	0.64407
9900	0.373175	-0.0362295	-0.115004	0.392171
10000	0.55899	0.437429	-1.28593	1.46882
10100	-0.638314	-0.380598	-0.426729	0.85697
10200	0.590528	-0.192361	0.0354517	0.62208
10300	-0.488881	-0.166343	0.436524	0.676186
10400	1.76519	-2.57608	0.776948	3.21803
