0 -0.438392 0.00689723
1 -0.445537 0.00643858
2 -0.452172 0.00596657
3 -0.46064 0.00577712
4 -0.469884 0.00602901
5 -0.476647 0.00595513
6 -0.484584 0.00608457
7 -0.491214 0.00593796
8 -0.49868 0.00611614
9 -0.504721 0.00610474
10 -0.511636 0.00607455
11 -0.517495 0.00625223
12 -0.523261 0.00582842
13 -0.52901 0.00603606
14 -0.534884 0.00586252
15 -0.541047 0.00566489
16 -0.546116 0.00543923
17 -0.551834 0.00524637
18 -0.556113 0.00535188
19 -0.562779 0.00539983
20 -0.567657 0.00522828
21 -0.571976 0.00546365
22 -0.577276 0.00530324
23 -0.581762 0.005639
24 -0.585341 0.00565605
25 -0.591439 0.00554552
26 -0.596767 0.00536113
27 -0.601539 0.00553547
28 -0.605674 0.00522868
29 -0.60883 0.0052221
30 -0.612607 0.00512037
31 -0.616979 0.00533212
32 -0.620506 0.0056077
33 -0.623651 0.0058384
34 -0.627851 0.00565097
35 -0.63246 0.00525963
36 -0.635699 0.00533091
37 -0.639129 0.00536096
38 -0.641827 0.00514273
39 -0.644545 0.00499604
40 -0.648156 0.00489223
41 -0.651126 0.00484572
42 -0.654961 0.00465804
43 -0.65919 0.00458689
44 -0.660609 0.00473492
45 -0.664433 0.00432301
46 -0.667175 0.0039435
47 -0.671861 0.00393637
48 -0.672897 0.00421048
49 -0.674641 0.00405712
50 -0.676682 0.00403457
51 -0.678021 0.00397941
52 -0.679216 0.00414101
53 -0.68108 0.00434246
54 -0.682273 0.00428537
55 -0.684418 0.00420483
56 -0.686679 0.00422399
57 -0.689042 0.00401495
58 -0.68983 0.00418585
59 -0.692085 0.00421394
60 -0.694377 0.0041386
61 -0.696228 0.00407494
62 -0.696709 0.00423238
63 -0.697907 0.00415319
64 -0.700848 0.00428861
65 -0.702932 0.00405773
66 -0.704407 0.00416519
67 -0.706549 0.00393263
68 -0.708727 0.00390235
69 -0.709766 0.0041676
70 -0.711106 0.00396413
71 -0.712042 0.00411247
72 -0.713523 0.00398572
73 -0.714827 0.00417504
74 -0.715493 0.00447005
75 -0.716643 0.00454745
76 -0.717721 0.00468154
77 -0.718152 0.0045153
78 -0.719224 0.00469406
79 -0.720612 0.00479348
80 -0.723131 0.00479089
81 -0.724779 0.00477595
82 -0.72649 0.00466617
83 -0.726698 0.00466641
84 -0.728937 0.0049054
85 -0.730947 0.00494535
86 -0.731099 0.00490769
87 -0.732046 0.00469836
88 -0.733535 0.0047926
89 -0.734808 0.00474773
90 -0.7346 0.00479717
91 -0.735162 0.0047621
92 -0.735771 0.00465227
93 -0.736 0.00422531
94 -0.738417 0.00404746
95 -0.740191 0.00410643
96 -0.741756 0.00384569
97 -0.742698 0.00414685
98 -0.742832 0.00415965
99 -0.742744 0.00410698
100 -0.743867 0.00405262
101 -0.744552 0.00397835
102 -0.744473 0.00405967
103 -0.745352 0.00401792
104 -0.745024 0.00383885
105 -0.745448 0.00388331
106 -0.746645 0.00391033
107 -0.747743 0.00372092
108 -0.746954 0.00369543
109 -0.746912 0.00366326
110 -0.747604 0.0037443
111 -0.748326 0.00375145
112 -0.750536 0.00358229
113 -0.751622 0.00337847
114 -0.751457 0.00349663
115 -0.752437 0.0034093
116 -0.753109 0.00355837
117 -0.754837 0.00345168
118 -0.754259 0.00329583
119 -0.755198 0.00330208
120 -0.756054 0.00323939
121 -0.757983 0.00345315
122 -0.757277 0.00325304
123 -0.757457 0.00307897
124 -0.757773 0.00314414
125 -0.758473 0.00295914
126 -0.757665 0.0031748
127 -0.757241 0.00318716
128 -0.757463 0.00305844
129 -0.758245 0.00311164
130 -0.760326 0.00324272
131 -0.760998 0.00316
132 -0.761187 0.003314
133 -0.7617 0.00338429
134 -0.761756 0.00326789
135 -0.761858 0.00353997
136 -0.76213 0.00371846
137 -0.762145 0.00339075
138 -0.761918 0.00333519
139 -0.763303 0.00338494
140 -0.765247 0.0031505
141 -0.765906 0.0033685
142 -0.765821 0.00344115
143 -0.765524 0.003561
144 -0.766528 0.00354014
145 -0.766312 0.00343343
146 -0.767076 0.00341459
147 -0.766877 0.00351592
148 -0.766999 0.00340385
149 -0.767323 0.00346276
150 -0.768316 0.00343457
151 -0.767459 0.00361074
152 -0.766799 0.00347803
153 -0.767369 0.00341404
154 -0.766686 0.00348309
155 -0.766605 0.00347804
156 -0.765731 0.00354956
157 -0.765082 0.00364409
158 -0.764803 0.00377384
159 -0.764399 0.00356821
160 -0.763435 0.00361203
161 -0.763135 0.00362025
162 -0.763931 0.00370131
163 -0.764301 0.0036895
164 -0.76325 0.00373452
165 -0.764045 0.00409787
166 -0.764344 0.00396725
167 -0.764549 0.0039974
168 -0.764392 0.00407634
169 -0.762755 0.00416298
170 -0.76271 0.004166
171 -0.762562 0.00424968
172 -0.76265 0.00405452
173 -0.762663 0.00409276
174 -0.76229 0.00439527
175 -0.761784 0.00454846
176 -0.761352 0.00454122
177 -0.761177 0.00458968
178 -0.760769 0.00480582
179 -0.759797 0.00498785
180 -0.759706 0.00475059
181 -0.758784 0.00497438
182 -0.758047 0.00507181
183 -0.757355 0.00522256
184 -0.758097 0.00514299
185 -0.757902 0.00497642
186 -0.756306 0.00492181
187 -0.755718 0.00487581
188 -0.755042 0.00487653
189 -0.754243 0.00481108
190 -0.753874 0.00472363
191 -0.753761 0.00486762
192 -0.752116 0.00472056
193 -0.75167 0.0048256
194 -0.752143 0.00506866
195 -0.751806 0.00498195
196 -0.752095 0.00497465
197 -0.750349 0.00482525
198 -0.750261 0.00477088
199 -0.749198 0.00478156
200 -0.748968 0.00485717
201 -0.748448 0.00511698
202 -0.747279 0.00535664
203 -0.747065 0.00546535
204 -0.7453 0.00535396
205 -0.743488 0.0052297
206 -0.74236 0.00520462
207 -0.74095 0.0052594
208 -0.739526 0.00534814
209 -0.738971 0.00509835
210 -0.737918 0.00492894
211 -0.736914 0.00483538
212 -0.735317 0.00510301
213 -0.735693 0.00512756
214 -0.735279 0.00524856
215 -0.735086 0.005182
216 -0.734371 0.00509634
217 -0.732726 0.00518984
218 -0.731749 0.00498642
219 -0.730415 0.00498608
220 -0.72836 0.00469048
221 -0.727422 0.00479497
222 -0.727745 0.00477318
223 -0.726923 0.00470334
224 -0.725148 0.00465827
225 -0.724421 0.00476861
226 -0.722306 0.00461113
227 -0.720338 0.00457091
228 -0.717957 0.00432913
229 -0.716907 0.00447484
230 -0.71576 0.00437989
231 -0.714646 0.00447142
232 -0.714344 0.00450028
233 -0.712357 0.00465736
234 -0.710367 0.00462978
235 -0.708521 0.00465546
236 -0.707782 0.00472003
237 -0.706573 0.00478895
238 -0.704462 0.00443443
239 -0.702136 0.00447622
240 -0.700104 0.00464804
241 -0.69806 0.00428185
242 -0.696239 0.00433936
243 -0.693712 0.00402781
244 -0.692625 0.00410534
245 -0.6903 0.00413437
246 -0.687787 0.00399485
247 -0.684921 0.00422898
248 -0.682825 0.00414223
249 -0.682076 0.00434094
250 -0.679455 0.00430159
251 -0.676644 0.0045493
252 -0.673566 0.00448055
253 -0.670085 0.00465844
254 -0.667965 0.00462873
255 -0.66518 0.00477869
256 -0.662885 0.00470378
257 -0.660595 0.00454456
258 -0.657266 0.0045801
259 -0.655037 0.00450754
260 -0.651538 0.00462583
261 -0.649474 0.00487096
262 -0.646292 0.00464777
263 -0.643523 0.00482743
264 -0.641348 0.00486693
265 -0.639136 0.00485742
266 -0.636375 0.00502589
267 -0.632385 0.00496168
268 -0.629745 0.00530147
269 -0.62628 0.00525752
270 -0.623127 0.00525373
271 -0.617884 0.00527358
272 -0.613504 0.00531329
273 -0.608817 0.00539425
274 -0.604771 0.00533176
275 -0.599108 0.00544042
276 -0.59437 0.00535334
277 -0.589037 0.00548815
278 -0.584765 0.00578814
279 -0.579601 0.00593613
280 -0.575228 0.00624882
281 -0.568696 0.00630221
282 -0.561841 0.0064317
283 -0.555992 0.00626023
284 -0.549952 0.0062834
285 -0.544514 0.0067589
286 -0.539043 0.00684382
287 -0.533546 0.0069075
288 -0.525801 0.00676288
289 -0.51886 0.00686613
290 -0.511561 0.00692197
291 -0.504828 0.00676713
292 -0.499658 0.00712427
293 -0.491352 0.00724841
294 -0.484832 0.00717198
295 -0.476008 0.00704035
296 -0.469619 0.00756764
297 -0.459959 0.00792206
298 -0.451002 0.00777359
299 -0.442643 0.00789512
