0	1.53349	0
1	1.52852	0.0049731
2	1.51863	0.0102962
3	1.52179	0.0079363
4	1.52378	0.00646305
5	1.52186	0.00561794
6	1.52738	0.00728261
7	1.52065	0.00921922
8	1.51686	0.00897327
9	1.51685	0.00802594
10	1.51936	0.00767941
11	1.51295	0.00949977
12	1.50618	0.0110513
13	1.50297	0.0107237
14	1.50103	0.010169
15	1.498	0.0099849
16	1.49826	0.00938272
17	1.49799	0.00885019
18	1.49856	0.00839086
19	1.49872	0.00796187
20	1.5	0.00768058
21	1.5008	0.00736688
22	1.49963	0.00713505
23	1.50173	0.00714495
24	1.50202	0.0068593
25	1.50126	0.00663323
26	1.50334	0.0067126
27	1.50366	0.00647642
28	1.5043	0.00628103
29	1.5036	0.00610791
30	1.50511	0.00609775
31	1.50627	0.00601779
32	1.50468	0.00604682
33	1.50453	0.00586811
34	1.5067	0.0060974
35	1.50516	0.00612434
36	1.50444	0.00599988
37	1.50594	0.00603178
38	1.50496	0.00595698
39	1.50499	0.00580621
40	1.50521	0.00566735
41	1.50522	0.00553077
42	1.50542	0.0054041
43	1.50559	0.00528282
44	1.505	0.00519793
45	1.50543	0.00510173
46	1.506	0.00502458
47	1.50642	0.00493694
48	1.50631	0.00483655
49	1.50627	0.00473898
50	1.50799	0.00495365
51	1.50719	0.00492342
52	1.50693	0.0048363
53	1.50654	0.00476224
54	1.50795	0.00488169
55	1.50802	0.00479424
56	1.50821	0.00471337
57	1.50902	0.00470131
58	1.51024	0.00477971
59	1.51015	0.0047003
60	1.51106	0.00471127
61	1.51141	0.00464826
62	1.51104	0.00458933
63	1.51101	0.00451715
64	1.50972	0.00462968
65	1.50918	0.00459057
66	1.50887	0.00453234
67	1.50907	0.00446976
68	1.50883	0.00441078
69	1.50782	0.0044631
70	1.50732	0.00442848
71	1.50671	0.00440863
72	1.50591	0.00442182
73	1.50522	0.00441511
74	1.50441	0.00443125
75	1.50471	0.00438289
76	1.50476	0.00432584
77	1.50477	0.00427003
78	1.50461	0.00421862
79	1.50397	0.00421406
80	1.50513	0.00432
81	1.50532	0.00427134
82	1.50539	0.00422011
83	1.50578	0.00418823
84	1.50558	0.00414375
85	1.50562	0.00409549
86	1.50508	0.00408402
87	1.50506	0.0040374
88	1.50537	0.00400435
89	1.50517	0.00396488
90	1.5052	0.00392122
91	1.50533	0.00388053
92	1.50538	0.00383889
93	1.50543	0.00379815
94	1.50539	0.00375817
95	1.50489	0.00375304
96	1.50508	0.00371903
97	1.50504	0.00368108
98	1.50504	0.00364371
99	1.5055	0.00363653
