0	5.12905	0
1	5.07564	0.0534063
2	5.06806	0.0317523
3	5.05092	0.0282496
4	5.01863	0.0390064
5	5.02233	0.0320638
6	5.00913	0.0301463
7	5.00689	0.026203
8	4.99654	0.0253201
9	4.99921	0.0228034
10	4.99948	0.0206283
11	4.99683	0.0190174
12	4.99004	0.0187632
13	4.98762	0.0175395
14	4.99295	0.0171775
15	4.9928	0.0160688
16	4.99763	0.015846
17	5.00029	0.015175
18	4.99269	0.0162411
19	4.99045	0.0155695
20	4.98533	0.0156702
21	4.99556	0.0181066
22	5.00111	0.0181718
23	4.99762	0.0177443
24	5.00484	0.0184857
25	4.99813	0.018986
26	4.99247	0.0191242
27	4.99733	0.0190577
28	4.99069	0.0195524
29	4.9933	0.0190696
30	4.9944	0.0184767
31	4.99358	0.0179086
32	4.98851	0.0180819
33	4.99228	0.0179418
34	4.99475	0.0175968
35	4.99341	0.017154
36	4.99549	0.0168134
37	4.99603	0.016374
38	4.99532	0.0159646
39	4.99248	0.0158163
40	4.99395	0.0154948
41	4.9931	0.0151452
42	4.98751	0.0158091
43	4.9928	0.0163256
44	4.99071	0.0160949
45	4.98829	0.0159259
46	4.98605	0.0157427
47	4.98591	0.0154119
48	4.98882	0.0153723
49	4.98787	0.0150922
50	4.98891	0.0148302
51	4.99187	0.014841
52	4.9927	0.0145815
53	4.99345	0.0143286
54	4.9948	0.0141302
55	4.99384	0.0139088
56	4.99216	0.0137649
57	4.99122	0.0135581
58	4.99286	0.0134269
59	4.9939	0.0132416
60	4.99382	0.013023
61	4.99587	0.0129749
62	4.99617	0.0127707
63	4.99636	0.0125711
64	5.00013	0.0129379
65	5.00192	0.0128658
66	5.00057	0.0127444
67	5.0007	0.0125562
68	4.99961	0.0124208
69	5.00116	0.0123406
70	5.00095	0.0121673
71	5.00231	0.0120736
72	5.00238	0.0119073
73	5.00204	0.0117501
74	5.00151	0.0116044
75	5.00267	0.0115091
76	5.00447	0.0115017
77	5.00179	0.0116657
78	5.00263	0.0115477
79	5.00231	0.0114069
80	5.00234	0.0112652
81	5.00242	0.0111273
82	5.00172	0.0110151
83	5.00219	0.0108937
84	5.00347	0.0108399
85	5.00335	0.0107137
86	5.00396	0.0106072
87	5.00408	0.0104867
88	5.00236	0.0105098
89	5.00223	0.0103931
90	5.00351	0.0103572
91	5.00292	0.0102607
92	5.00278	0.0101508
93	5.00215	0.010062
94	5.00167	0.00996681
95	5.00186	0.00986415
96	5.00112	0.00979
97	5.00072	0.00969759
98	5.00161	0.0096403
99	5.00139	0.00954603
