100	0.339823	-0.703709	0.423555	0.888867
200	-0.530689	0.64838	1.80593	1.99083
300	0.0739895	0.00460145	-0.245717	0.256656
400	-0.218872	0.558278	0.129101	0.61339
500	-0.368823	0.30827	-0.961287	1.07477
600	-0.244255	1.53151	-0.876308	1.78132
700	1.37119	3.32048	1.63751	3.94806
800	-0.523637	0.0919402	0.368286	0.646748
900	-0.329206	-0.339758	0.734522	0.87369
1000	0.795752	-1.30181	0.834497	1.73906
1100	-0.437925	-0.0631939	0.664888	0.798654
1200	1.09622	-0.434091	-1.47419	1.88769
1300	2.04194	-0.539504	1.40753	2.53806
1400	0.00591516	-0.272447	0.268249	0.382387
1500	-2.31885	2.04556	0.00797916	3.09216
1600	-1.40166	0.172309	-0.516194	1.5036
1700	0.0715113	1.26111	0.232898	1.28442
1800	0.250464	2.57255	-0.22017	2.59408
1900	-0.139427	-0.882028	-0.897166	1.26583
2000	-0.336477	0.400139	0.395885	0.655784
2100	-0.636343	0.497703	0.1756	0.826726
2200	-0.0623693	-0.1036	-0.847062	0.85565
2300	-0.0164397	0.062129	-0.18826	0.198928
2400	0.299538	0.605761	-1.64124	1.77492
2500	-0.0609192	0.306706	0.485464	0.577456
2600	-1.09656	-1.09145	-0.371564	1.59115
2700	-2.50017	-0.649491	0.810934	2.70746
2800	1.86928	-0.247151	0.819222	2.05583
2900	-0.044507	-0.30857	-0.787625	0.847083
3000	-0.45181	0.464446	-0.190562	0.675393
3100	0.689986	0.299085	0.146114	0.766082
3200	-0.755039	-0.576278	-1.21237	1.54014
3300	0.576217	0.256705	-0.40541	0.749854
3400	-0.0237466	-0.349348	0.966526	1.028
3500	0.0604733	1.14538	0.239048	1.17162
3600	0.906429	0.244805	1.71365	1.954
3700	-1.08876	-1.60112	0.435954	1.9847
3800	0.124862	-0.719007	-1.32954	1.51666
3900	-0.332524	0.11115	-0.991693	1.05185
4000	-0.637635	-0.148469	0.0135303	0.654832
4100	-0.2149	-1.00286	0.20043	1.04503
4200	0.36115	-1.28109	-0.0899769	1.33406
4300	-1.57086	-1.85354	-2.33771	3.37166
4400	0.171151	0.816358	1.17686	1.44247
4500	0.530806	-1.12826	0.299129	1.28227
4600	0.242264	-0.0393284	-0.143637	0.284377
4700	0.653616	-0.753896	-0.856717	1.31512
4800	0.399795	-0.693441	-0.115606	0.808741
4900	0.498045	2.54587	0.313624	2.61302
5000	-0.0542377	0.954599	-1.37045	1.67103
5100	0.235992	-0.00200981	-0.0954098	0.254557
5200	-1.80639	-0.902	1.26013	2.38004
5300	-2.64207	-1.8381	-2.67956	4.18798
5400	-2.39024	-1.14434	1.97421	3.30458
5500	-0.199208	-0.477408	-0.509129	0.725819
5600	-0.255485	0.487931	-0.352064	0.65368
5700	0.517637	0.402319	0.65307	0.92537
5800	-0.827062	0.621905	-0.354722	1.0939
5900	0.30437	0.274161	1.15689	1.22727
6000	-1.73929	-0.424443	-0.0234983	1.79049
6100	-1.62776	1.56633	-1.61444	2.77658
6200	0.408032	2.12347	-0.352203	2.19082
6300	0.316372	1.51721	1.50501	2.16033
6400	-1.06769	-0.263268	-1.70395	2.02799
6500	1.39905	2.31489	-0.364709	2.7293
6600	-0.860096	-0.697902	1.09155	1.55509
6700	-0.258047	-1.49217	-0.656595	1.65054
6800	-0.234974	0.158417	0.783814	0.83347
6900	1.60633	0.226784	0.458445	1.68579
7000	0.875959	0.0843292	-0.750625	1.15666
7100	-0.442251	0.398238	-0.330549	0.680766
7200	0.732089	-0.0529524	-0.135725	0.746445
7300	-0.310796	0.793264	-1.87583	2.06024
7400	0.459023	-0.670405	1.04465	1.32342
7500	2.44251	-1.06688	-1.61489	3.1164
7600	0.788338	0.221874	0.790767	1.13843
7700	0.89425	-0.93237	-1.78415	2.20277
7800	-0.471776	-0.279608	0.441091	0.703786
7900	-1.60856	-1.08664	-0.438288	1.99007
8000	0.341792	0.0266682	2.72403	2.74552
8100	-0.736883	-1.63681	0.513999	1.86717
8200	-0.561955	-0.30155	-0.0305772	0.638483
8300	-1.18428	0.38813	-1.33066	1.82313
8400	-0.538062	0.364879	-1.30514	1.45809
8500	0.0508517	-0.00737631	0.220511	0.226419
8600	1.00067	-1.24188	-0.216369	1.60947
8700	0.0513496	-1.57939	0.787672	1.76565
8800	2.32212	3.06633	-1.31691	4.06557
8900	-2.20924	0.72645	-1.35905	2.6936
9000	-0.407266	0.546437	-0.589109	0.900838
9100	0.696753	-1.24494	-0.331254	1.46461
9200	1.65895	2.46558	0.732696	3.06073
9300	-0.929142	1.90521	0.591629	2.20072
9400	0.2399	-0.48286	-0.300661	0.617335
9500	-0.139099	1.19667	0.48816	1.29987
9600	-0.254521	-1.59623	-0.749505	1.78171
9700	1.25044	-0.805692	2.53103	2.93579
9800	-1.35401	1.82869	0.581553	2.34854
9900	1.56084	-0.854812	-0.181041	1.78877
10000	-0.607722	0.790636	-0.48071	1.10703
10100	-0.948566	-0.785542	0.109594	1.23647
10200	0.417188	1.6768	-1.16287	2.08278
10300	-0.169467	0.324251	0.276461	0.458572
10400	-0.38228	0.617492	-0.484613	0.873089
10500	0.986562	-0.896359	0.559329	1.44555
10600	-0.528123	-0.168265	0.70401	0.896023
10700	-0.218627	0.120196	0.197931	0.318468
10800	-0.656805	0.421311	0.864668	1.16471
10900	-0.197797	-0.661643	1.6711	1.80817
11000	1.33051	1.45144	-2.47039	3.15908
11100	-0.182859	-1.39385	-0.448526	1.47561
11200	0.284237	0.584885	-1.23022	1.39152
11300	0.672546	0.0904985	0.0162979	0.678803
11400	-0.369207	-0.130704	-0.240556	0.459635
11500	0.90789	-0.441126	0.848571	1.31868
11600	0.287565	-0.362598	-0.754225	0.884888
11700	-0.372447	-0.305434	-1.29856	1.38501
11800	-0.0558099	0.280432	0.329046	0.435922
11900	0.040798	-0.679349	2.1298	2.2359
12000	-1.60328	0.310367	1.05846	1.94606
12100	-1.15335	0.463106	-0.273637	1.27262
12200	-2.01176	-0.827158	-1.24028	2.50393
12300	0.58649	0.563248	-0.903011	1.21517
12400	1.13617	0.279415	-0.336539	1.21746
12500	0.474076	-0.856399	1.85846	2.10048
12600	-1.21294	-1.10319	0.330014	1.67247
12700	0.385551	0.936182	-0.0286324	1.01287
12800	0.41839	-0.750865	0.586715	1.04071
12900	-0.600999	-0.164009	-0.176111	0.647389
13000	2.65893	2.16482	-0.500112	3.46504
13100	0.100492	-0.240121	-0.174419	0.313335
13200	0.0789677	-0.403603	-0.188146	0.45225
13300	1.21904	1.40231	2.20964	2.88705
13400	-0.604793	-1.23386	-1.54283	2.06603
13500	-0.38148	-0.526912	-0.241255	0.693807
13600	-0.499775	0.244665	0.798385	0.973167
13700	0.76544	-0.892318	0.49543	1.27577
13800	0.528297	-0.0767285	0.812566	0.972239
13900	-0.192312	0.439023	0.412155	0.632137
14000	-0.301333	-0.657658	-1.21379	1.41301
14100	1.68841	-0.550071	-2.01482	2.68567
14200	0.674297	-0.426373	0.293613	0.850106
14300	-0.352555	2.00653	-0.000792806	2.03727
14400	-0.143954	-0.149087	0.311041	0.37376
14500	-1.55055	1.22164	1.18937	2.30461
14600	0.207272	0.135919	0.800416	0.837915
14700	-1.77857	0.36324	-0.187892	1.82499
14800	0.333061	0.345264	-0.245795	0.539029
14900	3.01868	-1.51495	-0.508424	3.41555
15000	0.527931	-0.43096	-0.265212	0.731283
15100	-0.479669	-0.590022	0.517107	0.919569
15200	-0.869953	-0.545547	-1.28688	1.64636
15300	2.45841	-0.680291	1.67814	3.05332
15400	-0.924242	0.337535	-1.20783	1.55788
15500	-1.50751	-1.81134	1.63531	2.86841
15600	0.517377	-0.693087	-0.385986	0.947118
15700	-0.213851	1.56256	-0.583036	1.68144
15800	-1.24827	-0.304707	-0.0353136	1.28541
15900	0.639282	-0.648069	-0.814177	1.22129
16000	0.0405902	-0.409438	0.429623	0.594864
16100	-0.815955	-0.735253	-0.782553	1.34862
16200	1.32955	0.2389	-0.852629	1.59742
16300	-0.394093	0.639419	0.942041	1.20483
16400	0.171769	-1.23438	1.33098	1.82338
16500	-0.769548	-0.972956	-0.92431	1.547
16600	1.04526	0.755685	-0.405612	1.35209
16700	-0.129137	0.159197	0.890795	0.914077
16800	-1.76816	-0.960514	-0.680389	2.12412
16900	-1.84744	-0.639559	0.242035	1.96993
17000	-0.494429	2.43976	0.742128	2.59762
17100	0.168898	-0.125172	0.454714	0.500958
17200	-0.788156	0.399277	-0.617001	1.07764
17300	-0.183209	-0.227385	-0.935499	0.980014
17400	1.84804	1.26821	-0.265573	2.25702
17500	-1.04593	-0.880674	-1.05679	1.72811
17600	-1.88408	1.89465	0.18348	2.67827
17700	-0.905203	0.349508	-1.29529	1.61843
17800	-0.432697	-0.484971	0.434278	0.781678
17900	-0.445766	-0.126567	-0.0559284	0.466749
18000	-2.20499	-1.07314	-0.423665	2.4886
18100	-0.31322	0.193818	0.38923	0.535885
18200	-0.23798	0.366759	-0.313687	0.538095
18300	0.087112	-1.29716	-0.0769766	1.30236
18400	1.68483	-1.63993	0.878578	2.50997
18500	0.171912	0.511804	-0.360568	0.649236
18600	0.905831	0.596458	-1.77633	2.08126
18700	2.63362	1.94532	-0.894733	3.39422
18800	0.997712	2.78606	-1.09482	3.15535
18900	-0.232296	0.448371	-0.749548	0.903781
19000	-0.0577786	0.565021	0.400045	0.694711
19100	-0.647644	0.784261	-0.41512	1.09856
19200	0.189867	0.20445	1.2157	1.24731
19300	-0.408621	0.776552	0.45155	0.986865
19400	-0.111961	-0.360592	0.717066	0.810398
19500	0.00672063	-0.334693	0.964204	1.02066
19600	0.676174	0.311366	0.525675	0.911315
19700	-1.33246	-0.705426	-0.426949	1.56695
19800	-0.0908692	-0.187809	0.622539	0.65657
19900	1.85575	0.320653	-1.21878	2.24322
20000	-0.534277	-0.485258	0.414564	0.832341
20100	0.0945966	1.63464	-2.72294	3.17733
20200	0.138057	-0.0428413	1.17165	1.18053
