100	1.44109	-1.28699	1.44859	2.41485
200	0.121121	-0.658229	-0.060631	0.672021
300	-1.09694	1.12834	-0.655791	1.70484
400	0.478959	-2.65359	1.41076	3.04322
500	-0.199278	0.359242	0.0756548	0.41772
600	-0.828749	0.126295	0.232004	0.869828
700	-3.58051	1.24455	1.58238	4.10766
800	-0.784551	-0.236265	-0.829599	1.16601
900	-1.34366	-0.055686	1.18821	1.79453
1000	-0.253935	0.38919	0.364744	0.590754
1100	1.1893	1.47299	1.69822	2.54324
1200	-0.947932	-1.39602	0.359546	1.72532
1300	0.433001	0.749266	0.497054	0.997974
1400	-1.24215	1.03688	1.27089	2.05748
1500	-0.0301976	-0.953654	-0.18557	0.97201
1600	0.429015	-0.527132	-0.0855379	0.68501
1700	-0.662222	-0.102353	0.167398	0.690678
1800	-0.152488	0.0791433	0.510162	0.538314
1900	-0.14845	-0.75726	-0.102248	0.778418
2000	-0.310874	-0.289939	0.320087	0.532131
2100	-0.555857	-0.602108	1.35817	1.58623
2200	-0.630306	2.38864	-1.70398	3.00107
2300	0.249279	2.45093	0.0918729	2.46528
2400	0.383217	-0.338333	0.746685	0.90491
2500	0.435197	0.32919	0.468402	0.71914
2600	-0.0534705	1.21317	0.21986	1.23409
2700	-0.0151155	0.971753	0.781972	1.2474
2800	1.92787	0.685783	0.801072	2.19743
2900	-0.437749	0.566141	0.464934	0.853407
3000	0.691327	1.39537	2.30175	2.77904
3100	0.543877	-0.137809	0.36339	0.668465
3200	0.22505	0.363476	-0.67209	0.796535
3300	-0.58719	0.268041	0.580357	0.868016
3400	-1.14301	0.0670352	-0.950901	1.48834
3500	0.74144	-0.970437	0.821386	1.47179
3600	1.04731	1.05281	-2.16457	2.625
3700	-0.90851	1.07712	-0.289063	1.43845
3800	0.502832	-0.394949	-1.23169	1.38777
3900	0.12267	0.484388	0.745069	0.897111
4000	0.337421	-0.82955	0.72347	1.15127
4100	-0.443928	-1.02656	0.810913	1.38148
4200	1.14548	0.345225	-0.151422	1.20592
4300	-0.210046	0.966314	0.313992	1.03753
4400	-0.32875	-0.158483	0.117542	0.383419
4500	-1.3355	0.776256	0.560161	1.64314
4600	-2.55858	0.100908	1.7797	3.11831
4700	0.799273	-0.224566	-0.49299	0.96556
4800	-0.274534	-1.89559	1.15621	2.23729
4900	-1.33813	-0.299499	-0.855279	1.61611
