-6.64981	0
-6.64282	0.00699844
-6.64434	0.00431999
-6.64754	0.00442266
-6.64356	0.0052509
-6.64258	0.00439954
-6.64099	0.00404288
-6.64397	0.00459836
-6.64357	0.00407522
-6.64327	0.00365695
-6.64252	0.00339272
-6.64359	0.00327843
-6.64301	0.00307157
-6.64417	0.00307182
-6.6432	0.00302052
-6.64393	0.00291803
-6.64349	0.0027754
-6.64278	0.00271348
-6.64284	0.00256759
-6.64314	0.00245377
