0 	 100.660000 
1 	 80.760000 
2 	 84.320000 
3 	 89.840000 
4 	 96.120000 
5 	 91.620000 
6 	 98.600000 
7 	 93.040000 
8 	 120.300000 
9 	 92.160000 
10 	 106.140000 
11 	 103.040000 
12 	 109.940000 
13 	 77.900000 
14 	 117.400000 
15 	 97.220000 
16 	 103.820000 
17 	 92.020000 
18 	 84.840000 
19 	 119.920000 
20 	 96.760000 
21 	 77.240000 
22 	 113.240000 
23 	 114.020000 
24 	 113.780000 
25 	 120.380000 
26 	 90.780000 
27 	 90.800000 
28 	 117.880000 
29 	 130.320000 
30 	 97.280000 
31 	 76.960000 
32 	 89.900000 
33 	 113.580000 
34 	 100.520000 
35 	 92.100000 
36 	 90.120000 
37 	 112.340000 
38 	 104.960000 
39 	 78.840000 
40 	 120.980000 
41 	 89.620000 
42 	 94.720000 
43 	 107.320000 
44 	 95.280000 
45 	 107.520000 
46 	 105.940000 
47 	 111.160000 
48 	 94.760000 
49 	 109.400000 
50 	 125.260000 
51 	 100.320000 
52 	 89.620000 
53 	 94.340000 
54 	 81.600000 
55 	 102.240000 
56 	 99.020000 
57 	 110.520000 
58 	 94.340000 
59 	 102.140000 
60 	 105.760000 
61 	 82.480000 
62 	 108.160000 
63 	 106.240000 
64 	 105.980000 
65 	 100.840000 
66 	 100.860000 
67 	 82.680000 
68 	 97.240000 
69 	 101.860000 
70 	 84.780000 
71 	 123.680000 
72 	 85.680000 
73 	 94.780000 
74 	 99.460000 
75 	 119.920000 
76 	 102.040000 
77 	 95.440000 
78 	 122.960000 
79 	 122.980000 
80 	 103.540000 
81 	 89.800000 
82 	 83.540000 
83 	 92.360000 
84 	 82.220000 
85 	 88.780000 
86 	 88.500000 
87 	 103.480000 
88 	 111.300000 
89 	 109.480000 
90 	 90.400000 
91 	 88.020000 
92 	 94.800000 
93 	 95.200000 
94 	 84.100000 
95 	 89.420000 
96 	 112.100000 
97 	 95.440000 
98 	 104.260000 
99 	 111.520000 
