0	40.4991
1	41.9288
2	40.1219
3	39.8748
4	39.2951
5	41.457
6	39.8008
7	36.943
8	31.0163
9	35.0977
10	35.5465
11	31.6141
12	32.9798
13	31.0095
14	23.701
15	26.3811
16	24.6707
17	22.3873
18	20.4789
19	18.6235
20	21.2097
21	16.7723
22	16.6525
23	15.0679
24	13.5029
25	13.8238
26	12.5708
27	12.4607
28	11.8243
29	12.6463
30	11.7061
31	10.5332
32	9.65802
33	9.16796
34	9.3528
35	9.05207
36	8.52225
37	8.28808
38	8.27746
39	8.12803
40	8.17943
41	8.13421
42	8.09557
43	8.05909
44	8.12848
45	8.06676
46	8.02185
47	7.78726
48	7.68069
49	7.66019
50	7.64347
51	7.65293
52	7.65041
53	7.66706
54	7.53572
55	7.52461
56	7.53889
57	7.53334
58	7.4992
59	7.4992
60	7.4992
61	7.48974
62	7.48974
63	7.48974
64	7.48974
65	7.48974
66	7.48974
67	7.48974
68	7.48974
69	7.48974
70	7.48974
71	7.48974
72	7.48974
73	7.48974
74	7.48974
75	7.48974
76	7.48974
77	7.48974
78	7.48974
79	7.48974
80	7.48974
81	7.48974
82	7.48974
83	7.48974
84	7.48974
85	7.48974
86	7.48974
87	7.48974
88	7.48974
89	7.48974
90	7.48974
91	7.48974
92	7.48974
93	7.48974
94	7.48974
95	7.48974
96	7.48974
97	7.48974
98	7.48974
99	7.48974
