0	-7.75783
1	-7.70398
2	-7.7193
3	-7.69887
4	-7.69035
5	-7.6863
6	-7.62504
7	-7.63565
8	-7.6147
9	-7.63934
10	-7.60183
11	-7.52945
12	-7.57547
13	-7.58777
14	-7.70895
15	-7.66957
16	-7.65367
17	-7.59401
18	-7.50007
19	-7.4739
20	-7.37589
21	-7.47385
22	-7.45482
23	-7.48134
24	-7.47595
25	-7.53946
26	-7.53561
27	-7.59271
28	-7.54117
29	-7.53623
30	-7.5739
31	-7.51765
32	-7.55722
33	-7.53411
34	-7.45736
35	-7.53386
36	-7.483
37	-7.52998
38	-7.51368
39	-7.55092
40	-7.596
41	-7.64291
42	-7.55911
43	-7.49735
44	-7.49213
45	-7.50419
46	-7.54114
47	-7.496
48	-7.51288
49	-7.49574
50	-7.48306
51	-7.568
52	-7.5989
53	-7.57442
54	-7.45842
55	-7.58496
56	-7.59091
57	-7.66714
58	-7.62098
59	-7.6369
60	-7.60563
61	-7.59986
62	-7.58605
63	-7.5939
64	-7.58268
65	-7.46388
66	-7.46039
67	-7.48747
68	-7.48772
69	-7.46547
70	-7.47395
71	-7.52512
72	-7.49654
73	-7.50056
74	-7.50077
75	-7.49342
76	-7.49808
77	-7.53837
78	-7.63374
79	-7.65257
80	-7.62752
81	-7.6448
82	-7.64352
83	-7.64761
84	-7.65092
85	-7.61579
86	-7.63719
87	-7.59821
88	-7.69064
89	-7.60232
90	-7.6096
91	-7.60673
92	-7.57618
93	-7.52332
94	-7.49746
95	-7.57217
96	-7.53453
97	-7.44192
98	-7.43736
99	-7.41933
100	-7.43174
101	-7.41234
102	-7.39482
103	-7.38058
104	-7.37801
105	-7.46048
106	-7.48169
107	-7.37798
108	-7.3439
109	-7.39395
110	-7.42117
111	-7.44065
112	-7.55884
113	-7.53824
114	-7.52477
115	-7.53568
116	-7.56748
117	-7.60955
118	-7.54501
119	-7.47604
120	-7.45874
121	-7.3451
122	-7.32923
123	-7.2442
124	-7.27329
125	-7.32701
126	-7.40843
127	-7.47168
128	-7.44216
129	-7.46198
130	-7.57304
131	-7.55491
132	-7.5677
133	-7.57387
134	-7.6381
135	-7.608
136	-7.60469
137	-7.62769
138	-7.65271
139	-7.5775
140	-7.5167
141	-7.58767
142	-7.61192
143	-7.59793
144	-7.62485
145	-7.63985
146	-7.58413
147	-7.61533
148	-7.62251
149	-7.6469
150	-7.59993
151	-7.58613
152	-7.62355
153	-7.58021
154	-7.55677
155	-7.55607
156	-7.54822
157	-7.51219
158	-7.59128
159	-7.50459
160	-7.51272
161	-7.59894
162	-7.55565
163	-7.45124
164	-7.4921
165	-7.37919
166	-7.42285
167	-7.45284
168	-7.38831
169	-7.46438
170	-7.44709
171	-7.4452
172	-7.5033
173	-7.54876
174	-7.53359
175	-7.57657
176	-7.52
177	-7.51445
178	-7.52354
179	-7.58137
180	-7.63853
181	-7.67893
182	-7.70797
183	-7.6916
184	-7.52138
185	-7.56518
186	-7.5764
187	-7.50689
188	-7.59483
189	-7.59142
190	-7.54078
191	-7.40905
192	-7.39486
193	-7.46033
194	-7.55672
195	-7.43393
196	-7.49528
197	-7.41301
198	-7.50929
199	-7.54725
200	-7.51894
201	-7.44042
202	-7.44704
203	-7.47873
204	-7.49931
205	-7.53927
206	-7.54539
207	-7.48723
208	-7.47242
209	-7.55604
210	-7.58683
211	-7.64407
212	-7.57396
213	-7.47609
214	-7.43698
215	-7.4068
216	-7.40605
217	-7.49516
218	-7.44891
219	-7.52355
220	-7.58062
221	-7.57201
222	-7.62516
223	-7.60341
224	-7.65955
225	-7.68659
226	-7.66362
227	-7.659
228	-7.65964
229	-7.61235
230	-7.54915
231	-7.55276
232	-7.52709
233	-7.59089
234	-7.59602
235	-7.58925
236	-7.6408
237	-7.59684
238	-7.56913
239	-7.53308
240	-7.53567
241	-7.5889
242	-7.64226
243	-7.66921
244	-7.66163
245	-7.65847
246	-7.57833
247	-7.51748
248	-7.52023
249	-7.44603
250	-7.47913
251	-7.45288
252	-7.49064
253	-7.50803
254	-7.6155
255	-7.70175
256	-7.70981
257	-7.66828
258	-7.68822
259	-7.72923
260	-7.69776
261	-7.78946
262	-7.7817
263	-7.72394
264	-7.67322
265	-7.61352
266	-7.62598
267	-7.64727
268	-7.61678
269	-7.68143
270	-7.62756
271	-7.53744
272	-7.54687
273	-7.56394
274	-7.58775
275	-7.51825
276	-7.56076
277	-7.48683
278	-7.44
279	-7.36278
280	-7.40571
281	-7.48188
282	-7.47562
283	-7.45981
284	-7.46003
285	-7.53022
286	-7.47871
287	-7.52419
288	-7.49537
289	-7.42698
290	-7.47465
291	-7.49895
292	-7.60124
293	-7.63549
294	-7.5925
295	-7.5536
296	-7.49369
297	-7.57535
298	-7.53501
299	-7.57225
300	-7.63626
301	-7.63901
302	-7.68174
303	-7.7295
304	-7.59828
305	-7.57125
306	-7.57684
307	-7.53237
308	-7.46366
309	-7.40141
310	-7.4318
311	-7.4497
312	-7.42923
313	-7.52909
314	-7.52039
315	-7.41749
316	-7.47279
317	-7.47147
318	-7.54938
319	-7.56905
320	-7.57846
321	-7.49371
322	-7.46687
323	-7.45426
