0	1.71255
1	1.72881
2	1.89793
3	1.9872
4	2.18461
5	1.82632
6	1.33663
7	1.13804
8	1.34648
9	1.47603
10	1.9454
11	1.28253
12	1.13378
13	1.2508
14	1.57312
15	1.92862
16	1.70081
17	1.5619
18	1.35562
19	1.33538
20	1.36101
21	1.01825
22	1.20651
23	1.57744
24	1.19081
25	0.78058
26	1.07988
27	1.01842
28	0.841488
29	0.874599
30	0.584918
31	0.883598
32	0.974278
33	0.733863
34	1.22382
35	1.10686
36	1.31833
37	0.938196
38	1.44719
39	1.24937
40	0.897417
41	0.864908
42	0.838564
43	0.586784
44	0.309942
45	0.782416
46	0.820785
47	1.41866
48	1.25324
49	1.24134
50	1.11166
51	1.26606
52	1.03946
53	0.985084
54	0.750095
55	0.518197
56	0.581544
57	0.404195
58	0.413131
59	0.342575
60	0.501307
61	0.273472
62	1.00598
63	1.09104
64	1.16625
65	1.31515
66	1.45344
67	1.4843
68	1.1911
69	1.02881
70	1.0623
71	0.752304
72	1.00182
73	1.10614
74	1.19141
75	1.21078
76	1.32358
77	0.996603
78	0.747773
79	0.934839
80	1.34919
81	1.41692
82	1.32975
83	1.26695
84	1.44727
85	1.36429
86	1.38053
87	1.27145
88	1.1789
89	1.38728
90	1.26048
91	0.793318
92	0.631415
93	0.755253
94	1.02106
95	0.943276
96	0.916758
97	0.972078
98	1.54926
99	1.78815
100	1.60316
101	1.38757
102	1.2869
103	1.18289
104	1.05542
105	1.04328
106	1.18134
107	1.36015
108	1.6165
109	1.72565
110	1.99092
111	1.92299
112	1.37193
113	1.18036
114	1.22541
115	1.36997
116	1.65197
117	1.62244
118	1.60333
119	1.60617
120	1.53811
121	1.72488
122	1.76966
123	1.91834
124	1.97184
125	1.89313
126	1.48485
127	1.39483
128	1.23849
129	1.44062
130	1.12931
131	0.833386
132	1.07739
133	1.0913
134	1.1277
135	1.73086
136	1.58157
137	1.33878
138	1.58926
139	1.50077
140	1.60477
141	1.37829
142	1.37241
143	1.49219
144	1.03159
145	1.22221
146	1.31823
147	1.09724
148	1.19557
149	1.21924
150	1.05491
151	1.0618
152	1.00649
153	0.845962
154	1.30381
155	1.11803
156	1.64483
157	1.47861
158	1.42603
159	1.47563
160	1.5367
161	1.25714
162	0.786466
163	1.04253
164	0.848424
165	1.05626
166	0.879211
167	1.20375
168	1.32109
169	1.52489
170	1.51822
171	1.39826
172	1.47629
173	1.79622
174	1.42175
175	1.04593
176	0.793509
177	0.629654
178	0.583119
179	1.03549
180	1.22843
181	0.822448
182	0.757285
183	0.738801
184	0.850448
185	1.24218
186	1.43415
187	1.38389
188	1.07671
189	1.0134
190	0.960481
191	1.2539
192	0.995084
193	0.523614
194	0.0223048
195	0.478511
196	0.449639
197	0.834236
198	0.834667
199	0.431257
