0 	 4.000000 	 0.000000 
1 	 3.702128 	 0.297872 
2 	 3.513837 	 0.255009 
3 	 3.376118 	 0.226894 
4 	 3.445081 	 0.188797 
5 	 3.521307 	 0.171969 
6 	 3.449530 	 0.162098 
7 	 3.435005 	 0.141131 
8 	 3.395219 	 0.130670 
9 	 3.301851 	 0.149590 
10 	 3.304713 	 0.135340 
11 	 3.307098 	 0.123571 
12 	 3.320264 	 0.114429 
13 	 3.298736 	 0.108106 
14 	 3.276351 	 0.103100 
15 	 3.321579 	 0.106520 
16 	 3.297315 	 0.102958 
17 	 3.272861 	 0.100103 
18 	 3.279776 	 0.094940 
19 	 3.279053 	 0.090071 
20 	 3.272301 	 0.085940 
21 	 3.251151 	 0.084626 
22 	 3.236279 	 0.082219 
23 	 3.234768 	 0.078733 
24 	 3.215722 	 0.077883 
25 	 3.206000 	 0.075457 
26 	 3.201220 	 0.072765 
27 	 3.192710 	 0.070633 
28 	 3.210925 	 0.070546 
29 	 3.204523 	 0.068454 
30 	 3.227036 	 0.069932 
31 	 3.232575 	 0.067937 
32 	 3.214101 	 0.068389 
33 	 3.213686 	 0.066348 
34 	 3.213295 	 0.064426 
35 	 3.204845 	 0.063178 
36 	 3.198308 	 0.061794 
37 	 3.192115 	 0.060464 
38 	 3.187672 	 0.059060 
39 	 3.179409 	 0.058155 
40 	 3.174130 	 0.056964 
41 	 3.171815 	 0.055639 
42 	 3.168259 	 0.054446 
43 	 3.172010 	 0.053326 
44 	 3.174083 	 0.052169 
45 	 3.184133 	 0.052003 
46 	 3.178281 	 0.051220 
47 	 3.173795 	 0.050341 
48 	 3.168393 	 0.049598 
49 	 3.165403 	 0.048688 
50 	 3.162529 	 0.047810 
51 	 3.160883 	 0.046911 
52 	 3.156132 	 0.046262 
53 	 3.154666 	 0.045421 
54 	 3.157914 	 0.044705 
55 	 3.158666 	 0.043906 
56 	 3.164272 	 0.043492 
57 	 3.162766 	 0.042762 
58 	 3.162334 	 0.042033 
59 	 3.165184 	 0.041425 
60 	 3.167941 	 0.040833 
61 	 3.171752 	 0.040350 
62 	 3.188241 	 0.042992 
63 	 3.195243 	 0.042890 
64 	 3.194350 	 0.042235 
65 	 3.206557 	 0.043344 
66 	 3.199174 	 0.043326 
67 	 3.192695 	 0.043173 
68 	 3.190176 	 0.042617 
69 	 3.185418 	 0.042273 
70 	 3.183890 	 0.041701 
71 	 3.174943 	 0.042080 
72 	 3.169240 	 0.041890 
73 	 3.169655 	 0.041322 
74 	 3.168419 	 0.040786 
75 	 3.168009 	 0.040248 
76 	 3.163972 	 0.039926 
77 	 3.157036 	 0.040017 
78 	 3.152605 	 0.039754 
79 	 3.153197 	 0.039259 
80 	 3.149542 	 0.038943 
81 	 3.156511 	 0.039091 
82 	 3.157821 	 0.038640 
83 	 3.162556 	 0.038469 
84 	 3.161549 	 0.038027 
85 	 3.158613 	 0.037697 
86 	 3.155148 	 0.037422 
87 	 3.151762 	 0.037149 
88 	 3.146819 	 0.037060 
89 	 3.151360 	 0.036927 
90 	 3.157619 	 0.037051 
91 	 3.159529 	 0.036696 
92 	 3.159965 	 0.036302 
93 	 3.155198 	 0.036229 
94 	 3.153763 	 0.035874 
95 	 3.156372 	 0.035594 
96 	 3.156822 	 0.035228 
97 	 3.159346 	 0.034958 
98 	 3.157927 	 0.034632 
99 	 3.158348 	 0.034287 
