0 1.64443 0.23346
1 1.14041 0.193576
2 1.38747 0.235239
3 1.05806 0.146769
4 1.58264 0.190529
5 1.21262 0.128711
6 1.69591 0.14394
7 1.24106 0.26423
8 1.29534 0.221734
9 1.33168 0.209916
10 1.3382 0.2019
11 1.34545 0.189892
12 1.5355 0.218072
13 1.01216 0.239879
14 1.18099 0.232063
15 1.66903 0.167567
16 1.59069 0.218822
17 1.79684 0.174355
18 1.49697 0.151667
19 1.63472 0.22726
20 1.73256 0.180852
21 1.57754 0.209391
22 1.58082 0.152285
23 1.57645 0.211514
24 1.37329 0.200774
25 1.69145 0.183011
26 1.43362 0.205181
27 1.20328 0.20559
28 1.60213 0.181319
29 1.54917 0.111443
