31	19
31	42
42	32
32	8
8	44
44	47
47	6
6	40
40	62
62	2
2	37
37	21
21	25
25	52
52	12
12	58
58	11
11	49
49	9
9	78
78	56
56	36
36	57
57	53
53	64
64	55
55	71
71	18
18	39
39	13
13	59
59	73
73	50
50	61
61	20
20	34
34	7
7	45
45	63
63	74
74	46
46	0
0	60
60	79
79	77
77	35
35	14
14	1
1	23
23	43
43	72
72	54
54	22
22	67
67	29
29	28
28	76
76	16
16	66
66	69
69	3
3	41
41	10
10	65
65	51
51	30
30	4
4	26
26	70
70	24
24	27
27	38
38	68
68	17
17	5
5	75
75	15
15	48
48	33
33	19
