0	-0.474295
1	-0.483422
2	-0.445956
3	-0.453118
4	-0.45201
5	-0.43674
6	-0.358625
7	-0.399856
8	-0.392034
9	-0.320458
10	-0.31291
11	-0.397446
12	-0.397749
13	-0.356626
14	-0.344678
15	-0.455937
16	-0.425795
17	-0.418
18	-0.413751
19	-0.397854
20	-0.429763
21	-0.443012
22	-0.48427
23	-0.508408
24	-0.400867
25	-0.36483
26	-0.40549
27	-0.405025
28	-0.36675
29	-0.376004
30	-0.382134
31	-0.392309
32	-0.285894
33	-0.297577
34	-0.396153
35	-0.376744
36	-0.403095
37	-0.359987
38	-0.294543
39	-0.393677
40	-0.498622
41	-0.513507
42	-0.488868
43	-0.479176
44	-0.485702
45	-0.537117
46	-0.485167
47	-0.41304
48	-0.412574
49	-0.435839
50	-0.369237
51	-0.385801
52	-0.412679
53	-0.337022
54	-0.361983
55	-0.433581
56	-0.411062
57	-0.408819
58	-0.395946
59	-0.434316
60	-0.347075
61	-0.388025
62	-0.340665
63	-0.383303
64	-0.428482
65	-0.400813
66	-0.381448
67	-0.405876
68	-0.413178
69	-0.390778
70	-0.412304
71	-0.413969
72	-0.503866
73	-0.46972
74	-0.435629
75	-0.444571
76	-0.390363
77	-0.421627
78	-0.385159
79	-0.440599
80	-0.38127
81	-0.352783
82	-0.420885
83	-0.396607
84	-0.439851
85	-0.392432
86	-0.467921
87	-0.454082
88	-0.459409
89	-0.421907
90	-0.351392
91	-0.339932
92	-0.348705
93	-0.369634
94	-0.398387
95	-0.370756
96	-0.341656
97	-0.372883
98	-0.412281
99	-0.401097
100	-0.392655
101	-0.394227
102	-0.397999
103	-0.420531
104	-0.42943
105	-0.409273
106	-0.379084
107	-0.500969
108	-0.483535
109	-0.513146
110	-0.486905
111	-0.447304
112	-0.502816
113	-0.523171
114	-0.454711
115	-0.47419
116	-0.465534
117	-0.427775
118	-0.368714
119	-0.438841
120	-0.442738
121	-0.46638
122	-0.449756
123	-0.461775
124	-0.509459
125	-0.428725
126	-0.477433
127	-0.480761
128	-0.44306
129	-0.474636
130	-0.446693
131	-0.463006
132	-0.41591
133	-0.445158
134	-0.452783
