-5.09712	0
-5.07799	0.0191324
-5.06695	0.0156193
-5.06903	0.0112396
-5.06359	0.0102665
-5.0689	0.00992377
-5.0628	0.0103696
-5.06797	0.0103618
-5.06448	0.00978272
-5.06313	0.00885432
-5.06128	0.00822023
-5.06383	0.00792856
-5.0632	0.00732117
-5.05969	0.0076303
-5.05441	0.00885059
-5.05353	0.00832545
-5.05259	0.00787674
-5.04951	0.00804139
-5.05362	0.00864641
-5.05131	0.00852109
