-0.34473	0
-0.340874	0.00385606
-0.331172	0.00995377
-0.321916	0.0116286
-0.313832	0.0121026
-0.313419	0.00989035
-0.320794	0.0111476
-0.327015	0.0114847
-0.332532	0.0115335
-0.332856	0.0103209
-0.331303	0.0094638
-0.329341	0.00885916
-0.329822	0.0081634
-0.331309	0.00770282
-0.334541	0.0078653
-0.337572	0.00795747
-0.339891	0.0078262
-0.341415	0.0075344
-0.342852	0.00727024
-0.344704	0.00714134
